,ID_REF,C vs P0 pvalue,C vs P0 log2fc,Ensembl_ID,Gene_Name
19575,206882_at,1.0326320787178718e-06,-1.1266999999999996,ENSG00000105143,SLC1A6
19611,206912_at,0.004264159087570778,-1.780095833333334,ENSG00000178919,FOXE1
19614,206914_at,0.03449570472636773,1.0089249999999996,ENSG00000109943,CRTAM
19636,206935_at,0.011145436572655345,-2.0203458333333346,ENSG00000136099,PCDH8
19689,206969_at,0.03512905124957166,-5.339587499999999,ENSG00000262045,KRT34
19691,206969_at,0.03512905124957166,-5.339587499999999,ENSG00000292033,KRT34
19692,206969_at,0.03512905124957166,-5.339587499999999,ENSG00000131737,KRT34
19697,206974_at,0.04093844915326639,1.2053583333333333,ENSG00000172215,CXCR6
19707,206978_at,0.016223574575145533,1.384854166666667,ENSG00000121807,CCR2
19719,206987_x_at,6.815416449637926e-05,-2.838425000000001,ENSG00000156427,FGF18
19726,206994_at,0.0011058361146459375,-1.438908333333333,ENSG00000101441,CST4
19810,207065_at,0.0007021823546677521,-2.223233333333333,ENSG00000170454,KRT75
19812,207067_s_at,0.006376729108978987,1.6022125000000003,ENSG00000140287,HDC
19821,207075_at,0.007166738751531695,1.0113291666666666,ENSG00000162711,NLRP3
19952,207146_at,0.00452393585109775,-4.827770833333332,ENSG00000108759,KRT32
19953,207147_at,0.0025610420560367646,-2.5440708333333326,ENSG00000115844,DLX2
20060,207238_s_at,0.010895423752517681,1.254504166666666,ENSG00000081237,PTPRC
20106,207276_at,0.007909485854904483,1.1757458333333357,ENSG00000288642,CDR1
20107,207277_at,0.00016407136521076284,1.7792250000000003,ENSG00000090659,CD209
20229,207326_at,0.01666680980831117,-1.838679166666668,ENSG00000174808,BTC
20395,207457_s_at,0.007110115090039097,-5.868425,ENSG00000259101,LY6G6F-LY6G6D
20396,207457_s_at,0.007110115090039097,-5.868425,ENSG00000225993,LY6G6D
20397,207457_s_at,0.007110115090039097,-5.868425,ENSG00000258635,LY6G6F-LY6G6D
20398,207457_s_at,0.007110115090039097,-5.868425,ENSG00000226603,LY6G6D
20399,207457_s_at,0.007110115090039097,-5.868425,ENSG00000234443,LY6G6D
20400,207457_s_at,0.007110115090039097,-5.868425,ENSG00000236902,LY6G6D
20401,207457_s_at,0.007110115090039097,-5.868425,ENSG00000206402,LY6G6D
20402,207457_s_at,0.007110115090039097,-5.868425,ENSG00000235302,LY6G6D
20403,207457_s_at,0.007110115090039097,-5.868425,ENSG00000258880,LY6G6F-LY6G6D
20404,207457_s_at,0.007110115090039097,-5.868425,ENSG00000250641,LY6G6F-LY6G6D
20405,207457_s_at,0.007110115090039097,-5.868425,ENSG00000244355,LY6G6D
20504,207525_s_at,0.0013006606138595263,-1.0013249999999996,ENSG00000123159,GIPC1
20654,207651_at,0.002465580898166818,1.705729166666667,ENSG00000174946,GPR171
20683,207669_at,4.0749301217308047e-05,-5.7445458333333335,ENSG00000170523,KRT83
20684,207670_at,0.02857942778526717,-4.544954166666667,ENSG00000135443,KRT85
20828,207777_s_at,0.005924482899294062,1.1170583333333335,ENSG00000079263,SP140
20839,207787_at,0.025532381225223263,-6.211412499999998,ENSG00000263012,KRT33B
20840,207787_at,0.025532381225223263,-6.211412499999998,ENSG00000292028,KRT33B
20841,207787_at,0.025532381225223263,-6.211412499999998,ENSG00000131738,KRT33B
21049,207949_s_at,0.002321385132584444,1.065125000000001,ENSG00000003147,ICA1
21214,208092_s_at,3.449325650180046e-06,-3.1556708333333328,ENSG00000197872,CYRIA
21247,208121_s_at,0.0003041066399449056,1.1835041666666672,ENSG00000151490,PTPRO
21280,208146_s_at,0.014894121775022907,1.0785541666666658,ENSG00000106066,CPVL
21375,208216_at,0.004976229338290323,-1.4928749999999997,ENSG00000108813,DLX4
21419,208250_s_at,2.5259319929319673e-05,-1.7490333333333332,ENSG00000187908,DMBT1
21492,208290_s_at,7.264187836975085e-05,-1.7792416666666675,ENSG00000272533,SNORA28
21493,208290_s_at,7.264187836975085e-05,-1.7792416666666675,ENSG00000100664,EIF5
21693,208438_s_at,0.0012683789856331132,1.0193750000000001,ENSG00000000938,FGR
21705,208450_at,0.019771862701224784,1.3632166666666663,ENSG00000100079,LGALS2
21763,208483_x_at,0.01601056957884408,-5.889137499999999,ENSG00000261986,KRT33A
21764,208483_x_at,0.01601056957884408,-5.889137499999999,ENSG00000292027,KRT33A
21765,208483_x_at,0.01601056957884408,-5.889137499999999,ENSG00000006059,KRT33A
21807,208510_s_at,0.01011074923051142,1.1570208333333332,ENSG00000132170,PPARG
21835,208532_x_at,0.007201199381936463,-4.817241666666667,ENSG00000241233,KRTAP5-8
21975,208613_s_at,0.00022564144880158322,-1.243620833333333,ENSG00000136068,FLNB
21982,208621_s_at,0.0008796680305928103,-1.0772791666666661,ENSG00000092820,EZR
22002,208637_x_at,0.0007389735128427498,-1.0970958333333325,ENSG00000072110,ACTN1
22121,208708_x_at,0.00011082878391673758,-1.3455458333333343,ENSG00000100664,EIF5
22394,208885_at,0.0008629330165893441,1.1381874999999972,ENSG00000136167,LCP1
22560,209016_s_at,0.029948666632616,1.076366666666667,ENSG00000135480,KRT7
22673,209083_at,0.004358391898873327,1.4784999999999995,ENSG00000102879,CORO1A
22789,209156_s_at,0.006480029850584967,1.0731083333333347,ENSG00000142173,COL6A2
22793,209160_at,0.015117340581105174,1.0324083333333345,ENSG00000196139,AKR1C3
22914,209242_at,0.0024980211538515613,-1.225416666666666,ENSG00000198300,PEG3
22946,209273_s_at,0.0006037648343924549,-1.0644833333333317,ENSG00000135070,ISCA1
22947,209273_s_at,0.0006037648343924549,-1.0644833333333317,ENSG00000217416,ISCA1P1
22948,209273_s_at,0.0006037648343924549,-1.0644833333333317,ENSG00000227653,ISCA1P6
23026,209343_at,6.803052537367689e-05,-1.8758416666666662,ENSG00000115468,EFHD1
23063,209372_x_at,0.0001595529951911367,-1.5906833333333337,ENSG00000216819,TUBB2BP1
23064,209372_x_at,0.0001595529951911367,-1.5906833333333337,ENSG00000137285,TUBB2B
23065,209372_x_at,0.0001595529951911367,-1.5906833333333337,ENSG00000137267,TUBB2A
23086,209387_s_at,0.0007175491426113907,-1.047366666666667,ENSG00000169908,TM4SF1
23240,209498_at,0.0011681521931732341,1.6160500000000004,ENSG00000079385,CEACAM1
23267,209522_s_at,0.04091880115240464,1.0576750000000015,ENSG00000095321,CRAT
23291,209546_s_at,0.0064320780074025845,1.0847458333333337,ENSG00000100342,APOL1
23334,209588_at,0.00030258535545486277,-1.3794958333333325,ENSG00000133216,EPHB2
23353,209606_at,0.006991707206710726,1.5286791666666666,ENSG00000115165,CYTIP
23374,209617_s_at,0.004079765927640413,-1.880045833333333,ENSG00000169862,CTNND2
23375,209618_at,0.02591811743830943,-1.936325000000001,ENSG00000169862,CTNND2
23429,209670_at,0.002918970053228323,1.4320541666666662,ENSG00000277734,TRAC
23430,209671_x_at,0.012996306882298445,1.0054458333333338,ENSG00000277734,TRAC
23443,209683_at,7.231559646183777e-05,-1.5180874999999991,ENSG00000197872,CYRIA
23446,209686_at,0.011711527054012589,1.315062499999999,ENSG00000160307,S100B
23505,209734_at,0.0070752362306904775,1.3118500000000006,ENSG00000123338,NCKAP1L
23532,209757_s_at,0.00926866235219098,-1.5206541666666666,ENSG00000134323,MYCN
23540,209765_at,0.009729182294705012,1.1018541666666684,ENSG00000135074,ADAM19
23550,209772_s_at,0.007712189499732269,-1.4148916666666667,ENSG00000185275,CD24P4
23551,209772_s_at,0.007712189499732269,-1.4148916666666667,ENSG00000272398,CD24
23577,209795_at,0.007980995677912845,1.6472791666666664,ENSG00000110848,CD69
23584,209800_at,0.0018426534245629808,-1.8454458333333328,ENSG00000186832,KRT16
23598,209813_x_at,0.03438339985008277,1.4733708333333335,ENSG00000227191,TRGC2
23599,209813_x_at,0.03438339985008277,1.4733708333333335,ENSG00000211689,TRGC1
23600,209813_x_at,0.03438339985008277,1.4733708333333335,ENSG00000289746,TARP
23611,209823_x_at,6.825922294772305e-05,1.6656749999999994,ENSG00000233209,HLA-DQB1
23612,209823_x_at,6.825922294772305e-05,1.6656749999999994,ENSG00000231286,HLA-DQB1
23613,209823_x_at,6.825922294772305e-05,1.6656749999999994,ENSG00000231939,HLA-DQB1
23651,209846_s_at,0.0023757183716673616,1.2855541666666666,ENSG00000186470,BTN3A2
23665,209859_at,0.004405598379365281,-1.158383333333334,ENSG00000100505,TRIM9
23713,209901_x_at,0.012126757689496165,1.409508333333334,ENSG00000234836,AIF1
23714,209901_x_at,0.012126757689496165,1.409508333333334,ENSG00000237727,AIF1
23715,209901_x_at,0.012126757689496165,1.409508333333334,ENSG00000206428,AIF1
23716,209901_x_at,0.012126757689496165,1.409508333333334,ENSG00000235985,AIF1
23717,209901_x_at,0.012126757689496165,1.409508333333334,ENSG00000235588,AIF1
23718,209901_x_at,0.012126757689496165,1.409508333333334,ENSG00000204472,AIF1
23748,209921_at,0.0007143717625072661,-2.4325833333333335,ENSG00000151012,SLC7A11
23751,209924_at,0.0014712732969051887,3.6990125,ENSG00000278006,CCL18
23752,209924_at,0.0014712732969051887,3.6990125,ENSG00000278167,CCL18
23753,209924_at,0.0014712732969051887,3.6990125,ENSG00000275385,CCL18
23805,209966_x_at,0.011150330164453295,1.0399416666666665,ENSG00000196482,ESRRG
23809,209969_s_at,0.01077624843970018,1.5725833333333323,ENSG00000115415,STAT1
23829,209981_at,0.00024101996521038116,-1.1820541666666662,ENSG00000172346,CSDC2
23891,210038_at,0.01892974931341982,1.1789875000000003,ENSG00000065675,PRKCQ
23944,210082_at,4.435679899335243e-05,-2.027404166666667,ENSG00000198691,ABCA4
24017,210140_at,0.007851770702401234,1.0063041666666672,ENSG00000077984,CST7
24062,210164_at,0.01167443170583269,1.5097500000000004,ENSG00000100453,GZMB
24091,210184_at,0.0028715756210083944,1.2406791666666672,ENSG00000140678,ITGAX
24181,210247_at,0.010380672789865267,1.3685333333333332,ENSG00000157152,SYN2
24264,210311_at,3.324483672711776e-05,-1.8007458333333348,ENSG00000138675,FGF5
24275,210319_x_at,0.00266401996258783,-1.9727583333333314,ENSG00000120149,MSX2
24279,210321_at,0.017254760538514536,1.1495916666666663,ENSG00000100450,GZMH
24294,210335_at,0.00024062929455271074,-1.4290666666666674,ENSG00000198774,RASSF9
24340,210377_at,0.019320649919559407,1.4560208333333335,ENSG00000005187,ACSM3
24430,210432_s_at,0.0332985983806312,1.1487041666666657,ENSG00000153253,SCN3A
24438,210439_at,0.035019046582978296,1.1307625000000003,ENSG00000163600,ICOS
24541,210521_s_at,0.00273565162557544,-1.4671624999999997,ENSG00000090512,FETUB
24558,210538_s_at,0.021101383188275154,1.4155749999999996,ENSG00000023445,BIRC3
24612,210576_at,0.0029621553570944956,1.4808249999999994,ENSG00000186526,CYP4F8
25010,210868_s_at,0.0031180177076677,-1.2442166666666665,ENSG00000170522,ELOVL6
25044,210889_s_at,0.002292678078032086,1.7575000000000003,ENSG00000072694,FCGR2B
25093,210915_x_at,0.000989528977865876,2.224424999999999,ENSG00000281981,TRBC1
25094,210915_x_at,0.000989528977865876,2.224424999999999,ENSG00000211751,TRBC1
25130,210948_s_at,0.005112914665607347,-1.0573749999999995,ENSG00000138795,LEF1
25159,210972_x_at,0.0007118139637816652,1.6451374999999997,ENSG00000277734,TRAC
25239,211029_x_at,6.479666653883952e-05,-3.204449999999999,ENSG00000156427,FGF18
25320,211071_s_at,0.001801621242388,-1.0898624999999988,ENSG00000213190,MLLT11
25404,211126_s_at,0.004895023519376205,1.323641666666667,ENSG00000175183,CSRP2
25444,211144_x_at,0.008469521403056486,1.8076458333333325,ENSG00000227191,TRGC2
25445,211144_x_at,0.008469521403056486,1.8076458333333325,ENSG00000211689,TRGC1
25446,211144_x_at,0.008469521403056486,1.8076458333333325,ENSG00000289746,TARP
25527,211219_s_at,0.0014375324761990685,-1.2584499999999998,ENSG00000106689,LHX2
25664,211339_s_at,0.0018937154904458866,1.8621833333333337,ENSG00000113263,ITK
25676,211349_at,0.02153010953444441,-1.1483875000000001,ENSG00000088386,SLC15A1
25684,211357_s_at,0.015583763197593841,-1.9257625000000003,ENSG00000136872,ALDOB
25795,211429_s_at,0.0010635186826129712,-2.617208333333335,ENSG00000277377,SERPINA1
25796,211429_s_at,0.0010635186826129712,-2.617208333333335,ENSG00000197249,SERPINA1
25865,211485_s_at,0.0001034017198964751,-2.1800500000000005,ENSG00000156427,FGF18
25946,211538_s_at,0.00161977145538987,-1.3017916666666682,ENSG00000126803,HSPA2
26109,211653_x_at,0.032162317162347215,1.0435208333333321,ENSG00000151632,AKR1C2
26110,211653_x_at,0.032162317162347215,1.0435208333333321,ENSG00000187134,AKR1C1
26111,211654_x_at,0.03573376769959793,1.1338500000000016,ENSG00000179344,HLA-DQB1
26113,211656_x_at,0.000558501491880293,1.4022083333333333,ENSG00000206237,HLA-DQB1
26114,211656_x_at,0.000558501491880293,1.4022083333333333,ENSG00000225824,HLA-DQB1
26115,211656_x_at,0.000558501491880293,1.4022083333333333,ENSG00000233209,HLA-DQB1
26116,211656_x_at,0.000558501491880293,1.4022083333333333,ENSG00000231286,HLA-DQB1
26117,211656_x_at,0.000558501491880293,1.4022083333333333,ENSG00000206302,HLA-DQB1
26118,211656_x_at,0.000558501491880293,1.4022083333333333,ENSG00000231939,HLA-DQB1
26359,211795_s_at,0.014922266403977185,1.3072541666666662,ENSG00000082074,FYB1
26360,211796_s_at,0.0006159894546024679,2.423700000000001,ENSG00000281981,TRBC1
26361,211796_s_at,0.0006159894546024679,2.423700000000001,ENSG00000276849,TRBC2
26362,211796_s_at,0.0006159894546024679,2.423700000000001,ENSG00000211751,TRBC1
26363,211796_s_at,0.0006159894546024679,2.423700000000001,ENSG00000211772,TRBC2
26508,211902_x_at,0.006106737612710443,1.0719625000000002,ENSG00000277734,TRAC
26654,211991_s_at,0.0005815049839276703,1.0830833333333345,ENSG00000228163,HLA-DPA1
26655,211991_s_at,0.0005815049839276703,1.0830833333333345,ENSG00000229685,HLA-DPA1
26656,211991_s_at,0.0005815049839276703,1.0830833333333345,ENSG00000224103,HLA-DPA1
26657,211991_s_at,0.0005815049839276703,1.0830833333333345,ENSG00000235844,HLA-DPA1
26658,211991_s_at,0.0005815049839276703,1.0830833333333345,ENSG00000206291,HLA-DPA1
26659,211991_s_at,0.0005815049839276703,1.0830833333333345,ENSG00000168384,HLA-DPA1
26660,211991_s_at,0.0005815049839276703,1.0830833333333345,ENSG00000236177,HLA-DPA1
26661,211991_s_at,0.0005815049839276703,1.0830833333333345,ENSG00000231389,HLA-DPA1
26885,212154_at,0.0008875317515755937,-1.2465750000000009,ENSG00000169439,SDC2
27288,212478_at,0.0003759881953045777,-1.3379875,ENSG00000153561,RMND5A
27289,212479_s_at,0.00029702752448220983,-1.4354791666666653,ENSG00000153561,RMND5A
27421,212587_s_at,0.0016957779699754102,1.3165750000000003,ENSG00000081237,PTPRC
27422,212588_at,0.0016720557730116588,1.438391666666667,ENSG00000081237,PTPRC
27456,212613_at,0.0003169090269544702,1.2674041666666653,ENSG00000186470,BTN3A2
27859,212915_at,0.00014015308732716198,-1.3359958333333335,ENSG00000121440,PDZRN3
27889,212942_s_at,0.003470262493123021,-1.080591666666665,ENSG00000103888,CEMIP
28088,213095_x_at,0.009884364666784731,1.338708333333332,ENSG00000234836,AIF1
28089,213095_x_at,0.009884364666784731,1.338708333333332,ENSG00000237727,AIF1
28090,213095_x_at,0.009884364666784731,1.338708333333332,ENSG00000206428,AIF1
28091,213095_x_at,0.009884364666784731,1.338708333333332,ENSG00000235985,AIF1
28092,213095_x_at,0.009884364666784731,1.338708333333332,ENSG00000235588,AIF1
28093,213095_x_at,0.009884364666784731,1.338708333333332,ENSG00000204472,AIF1
28105,213107_at,0.0002290319588020283,-1.3737624999999998,ENSG00000154310,TNIK
28206,213193_x_at,0.0018616228162295458,2.0897416666666686,ENSG00000281981,TRBC1
28207,213193_x_at,0.0018616228162295458,2.0897416666666686,ENSG00000211751,TRBC1
28260,213240_s_at,0.014781563082078376,1.4776499999999997,ENSG00000170477,KRT4
28437,213385_at,0.001343105927378956,-1.3785083333333334,ENSG00000106069,CHN2
28480,213418_at,0.012860923963778097,1.6239000000000008,ENSG00000173110,HSPA6
28481,213418_at,0.012860923963778097,1.6239000000000008,ENSG00000225217,HSPA7
28553,213475_s_at,0.002670326703706757,1.8818666666666664,ENSG00000005844,ITGAL
28648,213539_at,0.004742540785628605,1.5185374999999999,ENSG00000167286,CD3D
28723,213603_s_at,0.0007287630069432403,1.0930208333333349,ENSG00000128340,RAC2
28841,213693_s_at,0.02937193920876229,1.390154166666667,ENSG00000185499,MUC1
28861,213711_at,0.002852552895136951,-5.761170833333335,ENSG00000205426,KRT81
28863,213713_s_at,1.910908697228677e-05,-1.235666666666667,ENSG00000149328,GLB1L2
28977,213793_s_at,0.0016883208638754524,-1.3303958333333332,ENSG00000152413,HOMER1
29143,213909_at,0.0038137128649597396,-1.5159374999999997,ENSG00000172061,LRRC15
29149,213915_at,0.0006418038814510504,1.0741416666666668,ENSG00000105374,NKG7
29315,214036_at,0.0002451722573097696,-1.0373999999999999,ENSG00000184349,EFNA5
29317,214038_at,0.0013771356760243732,2.039675,ENSG00000108700,CCL8
29334,214053_at,0.007107500705376614,1.7567041666666672,ENSG00000178568,ERBB4
29345,214063_s_at,0.011906888598324008,2.3130916666666685,ENSG00000091513,TF
29367,214081_at,0.002990307122576804,1.3074500000000002,ENSG00000161381,PLXDC1
29495,214181_x_at,0.003249965976022832,1.140341666666667,ENSG00000204482,LST1
29555,214226_at,0.0011324564194643474,-1.5357166666666666,ENSG00000151006,PRSS53
29573,214240_at,0.018626221201052468,1.7163958333333351,ENSG00000069482,GAL
29701,214339_s_at,0.0014782427279287132,1.1886208333333328,ENSG00000104814,MAP4K1
29847,214434_at,0.0051203275661155356,1.0497499999999995,ENSG00000165868,HSPA12A
29870,214450_at,0.009066895037751262,1.452433333333333,ENSG00000172543,CTSW
29873,214453_s_at,0.0196826988056553,1.1220541666666666,ENSG00000137965,IFI44
29898,214467_at,0.04363520337560648,1.1168375000000008,ENSG00000140030,GPR65
29963,214517_at,0.000649768648010369,-2.9521916666666668,ENSG00000254997,KRTAP5-9
30101,214567_s_at,0.014902368782311971,1.132095833333333,ENSG00000143185,XCL2
30102,214567_s_at,0.014902368782311971,1.132095833333333,ENSG00000143184,XCL1
30108,214574_x_at,0.002385251244476707,1.0172500000000007,ENSG00000204482,LST1
30111,214576_at,4.331814981802853e-05,-1.2539791666666664,ENSG00000126337,KRT36
30133,214590_s_at,0.0002870833264902614,-1.6269041666666677,ENSG00000072401,UBE2D1
30167,214617_at,0.0005524436781626701,1.7517250000000004,ENSG00000180644,PRF1
30251,214677_x_at,0.04957592884865801,3.0759958333333337,ENSG00000211676,IGLJ2
30252,214677_x_at,0.04957592884865801,3.0759958333333337,ENSG00000211677,IGLC2
30253,214677_x_at,0.04957592884865801,3.0759958333333337,ENSG00000211678,IGLJ3
30254,214677_x_at,0.04957592884865801,3.0759958333333337,ENSG00000211679,IGLC3
30588,214913_at,0.020012703090354116,1.0485666666666669,ENSG00000156140,ADAMTS3
30625,214945_at,0.007302290847121027,1.7584833333333325,ENSG00000170074,FAM153A
30731,215028_at,0.0017089382765368268,-1.5136833333333328,ENSG00000092421,SEMA6A
30737,215034_s_at,4.108739017093917e-05,-1.3124249999999993,ENSG00000169908,TM4SF1
30743,215039_at,0.024994497435302018,1.0024750000000013,ENSG00000267272,LINC01140
30754,215049_x_at,0.003144016650280801,1.4082583333333325,ENSG00000177575,CD163
30756,215051_x_at,0.014240402720501788,1.2521750000000003,ENSG00000234836,AIF1
30757,215051_x_at,0.014240402720501788,1.2521750000000003,ENSG00000237727,AIF1
30758,215051_x_at,0.014240402720501788,1.2521750000000003,ENSG00000206428,AIF1
30759,215051_x_at,0.014240402720501788,1.2521750000000003,ENSG00000235985,AIF1
30760,215051_x_at,0.014240402720501788,1.2521750000000003,ENSG00000235588,AIF1
30761,215051_x_at,0.014240402720501788,1.2521750000000003,ENSG00000204472,AIF1
30795,215082_at,0.04589308647497373,1.256312499999999,ENSG00000012660,ELOVL5
30949,215189_at,0.03343225722845332,-4.567320833333332,ENSG00000170442,KRT86
31037,215253_s_at,0.016276875050818713,-1.0043291666666665,ENSG00000159200,RCAN1
31097,215303_at,0.032816064128911124,1.6053291666666665,ENSG00000133083,DCLK1
31280,215443_at,0.014215305244440554,-1.0080708333333348,ENSG00000165409,TSHR
31314,215471_s_at,0.0006751365308574643,-1.0819541666666668,ENSG00000135525,MAP7
31712,215779_s_at,0.010956706740162777,-1.099125,ENSG00000273802,H2BC8
31721,215785_s_at,0.0010937770695981786,-1.4551333333333343,ENSG00000055163,CYFIP2
31745,215806_x_at,0.0073245461845416245,1.740133333333334,ENSG00000227191,TRGC2
31746,215806_x_at,0.0073245461845416245,1.740133333333334,ENSG00000211689,TRGC1
31747,215806_x_at,0.0073245461845416245,1.740133333333334,ENSG00000289746,TARP
31955,215946_x_at,0.035636994087279814,1.4448875,ENSG00000206066,IGLL3P
32138,216092_s_at,8.351112650226998e-06,-1.6825708333333331,ENSG00000092068,SLC7A8
32298,216233_at,0.013107055688116806,1.0807458333333333,ENSG00000177675,CD163L1
32299,216233_at,0.013107055688116806,1.0807458333333333,ENSG00000177575,CD163
33153,216834_at,0.010085230332098679,1.5515791666666656,ENSG00000090104,RGS1
33304,216920_s_at,0.006555261911227423,2.050795833333334,ENSG00000227191,TRGC2
33305,216920_s_at,0.006555261911227423,2.050795833333334,ENSG00000211689,TRGC1
33306,216920_s_at,0.006555261911227423,2.050795833333334,ENSG00000289746,TARP
33307,216921_s_at,0.02444771453570989,-4.813575000000001,ENSG00000197079,KRT35
33613,217143_s_at,0.023203653588418208,1.2186666666666666,ENSG00000211829,TRDC
33617,217147_s_at,0.0077392178074324434,2.2275749999999994,ENSG00000163519,TRAT1
33734,217234_s_at,0.0005497234370126878,-1.011916666666668,ENSG00000092820,EZR
34086,217478_s_at,0.000174478591085134,1.4311875,ENSG00000241394,HLA-DMA
34087,217478_s_at,0.000174478591085134,1.4311875,ENSG00000243189,HLA-DMA
34088,217478_s_at,0.000174478591085134,1.4311875,ENSG00000243719,HLA-DMA
34089,217478_s_at,0.000174478591085134,1.4311875,ENSG00000242361,HLA-DMA
34090,217478_s_at,0.000174478591085134,1.4311875,ENSG00000242685,HLA-DMA
34091,217478_s_at,0.000174478591085134,1.4311875,ENSG00000239463,HLA-DMA
34092,217478_s_at,0.000174478591085134,1.4311875,ENSG00000243215,HLA-DMA
34093,217478_s_at,0.000174478591085134,1.4311875,ENSG00000204257,HLA-DMA
34340,217678_at,0.00010787204251666726,-2.491924999999999,ENSG00000151012,SLC7A11
34516,217799_x_at,0.003108534303471304,-1.1386333333333338,ENSG00000186591,UBE2H
34626,217897_at,0.0017621948868059244,-1.1123999999999992,ENSG00000137726,FXYD6
34853,218084_x_at,0.00039820828124683154,1.1265666666666663,ENSG00000089327,FXYD5
34981,218182_s_at,0.008980101067354073,-1.109695833333335,ENSG00000163347,CLDN1
35075,218266_s_at,0.01585331746631023,-1.2976874999999994,ENSG00000107130,NCS1
35150,218322_s_at,0.006217680357637589,1.1747125000000018,ENSG00000197142,ACSL5
35235,218400_at,0.01959622510761221,1.0808666666666662,ENSG00000111331,OAS3
35300,218458_at,0.000615944538514031,-1.2657749999999988,ENSG00000087338,GMCL1
35593,218699_at,0.0030280030907831584,1.2300500000000003,ENSG00000117280,RAB29
35820,218880_at,0.004650165401577439,-1.0080166666666663,ENSG00000075426,FOSL2
35877,218935_at,0.0007431624285488263,-1.8796499999999998,ENSG00000013016,EHD3
35929,218980_at,0.00028449649674909116,-1.4996374999999995,ENSG00000134775,FHOD3
36013,219045_at,0.003043097972445228,1.1048125000000004,ENSG00000139725,RHOF
36115,219131_at,0.020543103892315645,1.2437750000000012,ENSG00000120942,UBIAD1
36190,219195_at,0.022638035493234832,1.0728166666666663,ENSG00000109819,PPARGC1A
36207,219211_at,0.035489099332568344,1.0391041666666663,ENSG00000184979,USP18
36209,219211_at,0.035489099332568344,1.0391041666666663,ENSG00000278044,FAM247B
36270,219263_at,0.00113094526090258,1.499270833333333,ENSG00000133135,RNF128
36281,219270_at,0.0005021405543111115,-4.828558333333333,ENSG00000128965,CHAC1
36315,219301_s_at,0.009967417926271824,-1.4600708333333339,ENSG00000278728,CNTNAP2
36316,219301_s_at,0.009967417926271824,-1.4600708333333339,ENSG00000174469,CNTNAP2
36415,219385_at,0.010169819372723115,1.1241500000000002,ENSG00000158714,SLAMF8
36416,219386_s_at,0.0006646693282974273,2.138325000000001,ENSG00000158714,SLAMF8
36491,219452_at,0.002081114316949256,1.2037666666666667,ENSG00000167261,DPEP2
36547,219505_at,0.024340570650515134,1.5942333333333325,ENSG00000093072,ADA2
36563,219519_s_at,0.014271962471428925,1.3668291666666672,ENSG00000088827,SIGLEC1
36603,219554_at,0.0014875407276372947,-1.655358333333333,ENSG00000140519,RHCG
36669,219612_s_at,3.434554244713068e-05,-1.1620291666666667,ENSG00000171557,FGG
36717,219659_at,0.0009628259506933696,-1.9689541666666663,ENSG00000132932,ATP8A2
36718,219660_s_at,0.0007430385848564701,-1.037608333333334,ENSG00000132932,ATP8A2
36725,219666_at,0.0003921109172306759,2.111979166666665,ENSG00000110077,MS4A6A
36742,219683_at,0.002702333229154209,-1.5466458333333337,ENSG00000104290,FZD3
36781,219716_at,0.00027771646517892946,1.654408333333333,ENSG00000221963,APOL6
36827,219759_at,0.010864516731397492,1.4740166666666674,ENSG00000164308,ERAP2
36838,219768_at,0.003190828261040364,-1.3479166666666673,ENSG00000134258,VTCN1
36875,219799_s_at,0.028338862944640927,1.4727375,ENSG00000073737,DHRS9
36915,219832_s_at,0.00017048479953492174,-2.7871333333333332,ENSG00000123364,HOXC13
37015,219916_s_at,0.006769830368897505,-1.3782999999999976,ENSG00000235022,RNF39
37016,219916_s_at,0.006769830368897505,-1.3782999999999976,ENSG00000227171,RNF39
37017,219916_s_at,0.006769830368897505,-1.3782999999999976,ENSG00000237733,RNF39
37018,219916_s_at,0.006769830368897505,-1.3782999999999976,ENSG00000236967,RNF39
37019,219916_s_at,0.006769830368897505,-1.3782999999999976,ENSG00000230332,RNF39
37020,219916_s_at,0.006769830368897505,-1.3782999999999976,ENSG00000206500,RNF39
37021,219916_s_at,0.006769830368897505,-1.3782999999999976,ENSG00000230467,RNF39
37022,219916_s_at,0.006769830368897505,-1.3782999999999976,ENSG00000204618,RNF39
37042,219932_at,0.0070375776434180425,-1.6958041666666661,ENSG00000113396,SLC27A6
37060,219947_at,0.004223124419064922,1.0740750000000006,ENSG00000111729,CLEC4A
37199,220067_at,0.0005126324713906879,-1.0874499999999996,ENSG00000137877,SPTBN5
37228,220090_at,0.004397634345994641,-1.8291458333333344,ENSG00000143536,CRNN
37347,220177_s_at,0.0300461624515392,1.1673874999999994,ENSG00000160183,TMPRSS3
37461,220256_s_at,9.729137287706247e-07,-2.5198166666666664,ENSG00000237624,OXCT2P1
37462,220256_s_at,9.729137287706247e-07,-2.5198166666666664,ENSG00000198754,OXCT2
37480,220272_at,0.011987553469207426,-1.0579291666666668,ENSG00000173068,BNC2
37544,220330_s_at,0.02406569712432094,1.356679166666666,ENSG00000155307,SAMSN1
37589,220357_s_at,0.0027946960005361273,1.206904166666666,ENSG00000101049,SGK2
37741,220482_s_at,0.0013851390093004392,-1.0350916666666672,ENSG00000129158,SERGEF
37897,220615_s_at,0.02631652319498375,1.728791666666667,ENSG00000064763,FAR2
37919,220635_at,0.001673485539599105,-3.627208333333334,ENSG00000232127,PSORS1C2
37920,220635_at,0.001673485539599105,-3.627208333333334,ENSG00000224544,PSORS1C2
